trip_id,line_id,line_name,date,day_of_week,is_weekend,planned_departure,actual_departure,departure_delay_min,planned_duration_min,actual_duration_min,total_delay_min,num_stops,weather_condition,temperature_c,precipitation_mm,wind_speed_kmh,humidity_pct,traffic_level,speed_factor,bus_capacity,avg_occupancy_pct
TRP-09235,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 09:10:00,2025-03-21 09:10:00,0,25.5,39.7,14.2,12,cloudy,10.2,0,7.1,97.2,high,0.643,60,37.0
TRP-09236,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 09:30:00,2025-03-21 09:31:24,1.4,25.5,65.2,39.7,12,cloudy,14.5,0,10.9,63.3,congested,0.391,60,85.2
TRP-09237,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 09:50:00,2025-03-21 09:50:00,0,25.5,39.8,14.3,12,cloudy,18.3,0,10.0,74.0,high,0.641,60,69.4
TRP-09238,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 10:10:00,2025-03-21 10:10:00,0,25.5,30.5,5.0,12,rain,33.4,10.6,7.5,44.7,low,0.836,60,49.6
TRP-09239,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 10:30:00,2025-03-21 10:32:42,2.7,25.5,67.1,41.6,12,snow,20.7,15.2,15.0,69.2,high,0.38,60,39.8
TRP-09240,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 10:50:00,2025-03-21 10:50:00,0,25.5,31.2,5.7,12,cloudy,26.6,0,6.4,47.3,moderate,0.818,60,78.8
TRP-09241,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 11:10:00,2025-03-21 11:17:24,7.4,25.5,40.7,15.2,12,clear,4.7,0,7.2,69.3,high,0.627,60,56.4
TRP-09242,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 11:30:00,2025-03-21 11:30:00,0,25.5,32.4,6.9,12,clear,4.0,0,8.9,34.4,moderate,0.787,60,86.5
TRP-09243,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 11:50:00,2025-03-21 11:50:00,0,25.5,26.0,0.5,12,clear,22.1,0,1.1,33.2,low,0.982,60,57.6
TRP-09244,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 12:10:00,2025-03-21 12:10:00,0,25.5,46.2,20.7,12,snow,20.8,1.6,38.6,62.5,moderate,0.552,60,85.5
TRP-09245,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 12:30:00,2025-03-21 12:36:00,6.0,25.5,49.9,24.4,12,snow,30.8,3.2,27.0,54.3,moderate,0.511,60,31.3
TRP-09246,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 12:50:00,2025-03-21 12:51:18,1.3,25.5,34.8,9.3,12,rain,30.5,2.8,5.8,59.3,moderate,0.733,60,52.0
TRP-09247,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 13:10:00,2025-03-21 13:13:30,3.5,25.5,34.0,8.5,12,wind,31.4,0,46.8,37.3,moderate,0.751,60,70.0
TRP-09248,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 13:30:00,2025-03-21 13:32:06,2.1,25.5,40.9,15.4,12,clear,13.9,0,6.2,78.1,high,0.624,60,67.2
TRP-09249,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 13:50:00,2025-03-21 13:54:54,4.9,25.5,32.8,7.3,12,wind,13.6,0,47.3,86.9,moderate,0.777,60,76.9
TRP-09250,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 14:10:00,2025-03-21 14:11:18,1.3,25.5,24.3,-1.2,12,clear,25.9,0,14.3,49.7,low,1.049,60,69.9
TRP-09251,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 14:30:00,2025-03-21 14:31:12,1.2,25.5,43.6,18.1,12,clear,23.2,0,6.8,82.7,high,0.585,60,69.2
TRP-09252,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 14:50:00,2025-03-21 14:50:00,0,25.5,48.1,22.6,12,snow,23.3,16.9,21.3,46.9,moderate,0.53,60,27.6
TRP-09253,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 15:10:00,2025-03-21 15:10:00,0,25.5,32.4,6.9,12,cloudy,35.3,0,1.1,73.3,moderate,0.787,60,49.8
TRP-09254,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 15:30:00,2025-03-21 15:30:00,0,25.5,44.1,18.6,12,clear,13.9,0,10.2,30.9,high,0.578,60,95.8
TRP-09255,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 15:50:00,2025-03-21 15:50:00,0,25.5,30.3,4.8,12,cloudy,2.7,0,15.2,90.3,moderate,0.842,60,73.3
TRP-09256,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 16:10:00,2025-03-21 16:10:00,0,25.5,28.3,2.8,12,rain,17.3,0.9,13.8,36.3,low,0.902,60,58.2
TRP-09257,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 16:30:00,2025-03-21 16:33:06,3.1,25.5,28.7,3.2,12,rain,15.0,2.7,11.3,72.3,low,0.887,60,30.6
TRP-09258,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 16:50:00,2025-03-21 16:50:00,0,25.5,36.0,10.5,12,rain,25.9,4.4,2.8,41.4,moderate,0.709,60,65.9
TRP-09259,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 17:10:00,2025-03-21 17:10:00,0,25.5,25.0,-0.5,12,cloudy,30.4,0,6.2,83.4,low,1.022,60,23.3
TRP-09260,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 17:30:00,2025-03-21 17:30:00,0,25.5,54.5,29.0,12,fog,25.4,0,1.1,37.3,high,0.468,60,89.3
TRP-09261,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 17:50:00,2025-03-21 17:50:00,0,25.5,64.2,38.7,12,clear,17.7,0,15.8,58.0,congested,0.397,60,67.0
TRP-09262,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 18:10:00,2025-03-21 18:10:00,0,25.5,34.1,8.6,12,cloudy,16.8,0,14.5,94.8,moderate,0.747,60,86.6
TRP-09263,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 18:30:00,2025-03-21 18:32:30,2.5,25.5,69.5,44.0,12,rain,13.1,19.0,3.3,63.3,congested,0.367,60,15.9
TRP-09264,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 18:50:00,2025-03-21 18:55:42,5.7,25.5,64.4,38.9,12,cloudy,11.1,0,0.8,49.9,congested,0.396,60,88.9
TRP-09265,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 19:10:00,2025-03-21 19:10:00,0,25.5,59.6,34.1,12,cloudy,7.0,0,5.2,65.4,congested,0.428,60,82.1
TRP-09266,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 19:30:00,2025-03-21 19:32:18,2.3,25.5,58.6,33.1,12,clear,21.6,0,0.9,34.5,congested,0.435,60,35.6
TRP-09267,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 19:50:00,2025-03-21 19:51:00,1.0,25.5,32.4,6.9,12,clear,9.9,0,2.5,89.8,moderate,0.787,60,30.5
TRP-09268,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 20:10:00,2025-03-21 20:10:00,0,25.5,56.7,31.2,12,fog,4.1,0,9.0,73.2,high,0.45,60,73.0
TRP-09269,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 20:30:00,2025-03-21 20:31:36,1.6,25.5,47.5,22.0,12,rain,7.4,19.9,8.4,85.1,high,0.537,60,74.7
TRP-09270,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 20:50:00,2025-03-21 20:50:00,0,25.5,32.2,6.7,12,clear,32.6,0,4.8,73.6,moderate,0.793,60,87.0
TRP-09271,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 21:10:00,2025-03-21 21:10:00,0,25.5,41.5,16.0,12,cloudy,10.6,0,7.9,71.9,high,0.614,60,96.3
TRP-09272,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 21:30:00,2025-03-21 21:32:30,2.5,25.5,27.6,2.1,12,cloudy,19.9,0,10.2,39.8,low,0.925,60,30.9
TRP-09273,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 21:50:00,2025-03-21 21:51:36,1.6,25.5,48.9,23.4,12,snow,14.5,3.7,53.8,76.9,moderate,0.522,60,55.6
TRP-09274,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 22:10:00,2025-03-21 22:10:00,0,25.5,24.3,-1.2,12,clear,27.8,0,11.8,94.8,low,1.048,60,54.7
TRP-09275,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 22:30:00,2025-03-21 22:30:00,0,25.5,50.3,24.8,12,rain,16.1,15.5,8.4,34.2,high,0.507,60,81.0
TRP-09276,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 22:50:00,2025-03-21 22:52:42,2.7,25.5,38.5,13.0,12,clear,16.9,0,6.3,66.2,high,0.663,60,42.8
TRP-09277,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 05:30:00,2025-03-21 05:30:00,0,37.1,45.9,8.8,16,clear,31.8,0,12.7,77.1,moderate,0.809,60,72.4
TRP-09278,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 05:38:00,2025-03-21 05:39:36,1.6,37.1,65.3,28.2,16,snow,0.3,16.3,12.5,96.6,moderate,0.568,60,81.8
TRP-09279,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 05:46:00,2025-03-21 05:46:00,0,37.1,37.5,0.4,16,cloudy,34.8,0,1.8,48.3,low,0.99,60,83.9
TRP-09280,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 05:54:00,2025-03-21 05:54:00,0,37.1,46.4,9.3,16,cloudy,2.6,0,9.8,57.4,moderate,0.799,60,80.0
TRP-09281,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 06:02:00,2025-03-21 06:03:24,1.4,37.1,59.1,22.0,16,fog,12.6,0,15.5,50.1,moderate,0.628,60,52.3
TRP-09282,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 06:10:00,2025-03-21 06:11:30,1.5,37.1,38.6,1.5,16,cloudy,4.7,0,1.8,73.2,low,0.96,60,23.3
TRP-09283,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 06:18:00,2025-03-21 06:18:00,0,37.1,139.0,101.9,16,snow,21.6,9.1,36.0,67.1,congested,0.267,60,75.3
TRP-09284,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 06:26:00,2025-03-21 06:26:00,0,37.1,47.0,9.9,16,clear,9.4,0,15.5,48.6,moderate,0.79,60,93.2
TRP-09285,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 06:34:00,2025-03-21 06:36:42,2.7,37.1,43.9,6.8,16,cloudy,6.6,0,10.0,68.1,moderate,0.846,60,26.7
TRP-09286,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 06:42:00,2025-03-21 06:43:48,1.8,37.1,48.2,11.1,16,wind,4.3,0,21.5,54.4,moderate,0.769,60,85.5
TRP-09287,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 06:50:00,2025-03-21 06:50:00,0,37.1,66.2,29.1,16,rain,33.1,16.3,1.3,81.4,high,0.56,60,37.2
TRP-09288,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 06:58:00,2025-03-21 06:59:42,1.7,37.1,67.5,30.4,16,snow,23.8,16.5,30.3,91.8,moderate,0.55,60,32.5
TRP-09289,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 07:06:00,2025-03-21 07:07:36,1.6,37.1,89.4,52.3,16,snow,34.5,2.2,53.7,56.6,high,0.415,60,27.0
TRP-09290,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 07:14:00,2025-03-21 07:14:00,0,37.1,79.4,42.3,16,fog,5.8,0,3.1,75.6,high,0.467,60,84.6
TRP-09291,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 07:22:00,2025-03-21 07:25:30,3.5,37.1,71.3,34.2,16,rain,6.9,0.2,14.8,66.8,high,0.52,60,36.7
TRP-09292,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 07:30:00,2025-03-21 07:32:54,2.9,37.1,93.7,56.6,16,snow,5.4,13.3,14.1,71.1,high,0.396,60,26.8
TRP-09293,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 07:38:00,2025-03-21 07:38:00,0,37.1,63.1,26.0,16,clear,11.7,0,11.4,86.6,high,0.588,60,37.6
TRP-09294,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 07:46:00,2025-03-21 07:47:30,1.5,37.1,62.2,25.1,16,clear,1.4,0,11.2,89.8,high,0.596,60,80.2
TRP-09295,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 07:54:00,2025-03-21 07:54:00,0,37.1,96.9,59.8,16,snow,9.4,18.7,20.6,53.9,high,0.383,60,53.5
TRP-09296,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 08:02:00,2025-03-21 08:02:00,0,37.1,97.9,60.8,16,wind,14.7,0,48.2,47.3,congested,0.379,60,68.1
TRP-09297,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 08:10:00,2025-03-21 08:10:00,0,37.1,44.3,7.2,16,cloudy,28.9,0,17.4,43.7,moderate,0.838,60,79.3
TRP-09298,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 08:18:00,2025-03-21 08:20:00,2.0,37.1,86.7,49.6,16,snow,10.1,2.3,31.5,68.8,high,0.428,60,52.0
TRP-09299,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 08:26:00,2025-03-21 08:27:00,1.0,37.1,108.2,71.1,16,rain,24.3,5.9,13.9,66.0,congested,0.343,60,90.5
TRP-09300,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 08:34:00,2025-03-21 08:36:06,2.1,37.1,56.2,19.1,16,clear,19.7,0,7.1,64.3,high,0.66,60,38.0
TRP-09301,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 08:42:00,2025-03-21 08:42:00,0,37.1,73.6,36.5,16,rain,31.9,14.2,14.9,55.0,high,0.504,60,86.9
TRP-09302,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 08:50:00,2025-03-21 08:50:00,0,37.1,56.4,19.3,16,clear,31.7,0,1.6,41.7,high,0.658,60,66.9
TRP-09303,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 08:58:00,2025-03-21 08:58:00,0,37.1,84.5,47.4,16,clear,3.5,0,8.1,75.4,congested,0.439,60,89.8
TRP-09304,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 09:06:00,2025-03-21 09:08:30,2.5,37.1,63.4,26.3,16,clear,29.4,0,10.0,84.7,high,0.585,60,76.1
TRP-09305,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 09:14:00,2025-03-21 09:14:00,0,37.1,59.6,22.5,16,cloudy,16.0,0,17.2,38.9,high,0.623,60,44.6
TRP-09306,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 09:22:00,2025-03-21 09:24:54,2.9,37.1,45.3,8.2,16,cloudy,27.3,0,1.7,60.9,moderate,0.819,60,59.4
TRP-09307,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 09:30:00,2025-03-21 09:30:00,0,37.1,35.6,-1.5,16,clear,34.9,0,14.4,57.7,low,1.041,60,35.1
TRP-09308,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 09:38:00,2025-03-21 09:38:00,0,37.1,74.8,37.7,16,rain,16.5,11.3,5.1,84.9,high,0.496,60,64.8
TRP-09309,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 09:46:00,2025-03-21 09:47:42,1.7,37.1,91.8,54.7,16,cloudy,17.9,0,8.1,56.3,congested,0.404,60,74.5
TRP-09310,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 09:54:00,2025-03-21 09:54:00,0,37.1,39.4,2.3,16,clear,18.2,0,6.7,44.9,low,0.941,60,96.7
TRP-09311,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 10:02:00,2025-03-21 10:03:42,1.7,37.1,51.9,14.8,16,rain,28.1,13.6,5.6,74.9,moderate,0.715,60,90.5
TRP-09312,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 10:10:00,2025-03-21 10:14:42,4.7,37.1,35.6,-1.5,16,clear,15.2,0,11.8,93.4,low,1.042,60,48.7
TRP-09313,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 10:18:00,2025-03-21 10:18:00,0,37.1,62.5,25.4,16,cloudy,6.1,0,0.0,78.1,high,0.594,60,65.7
TRP-09314,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 10:26:00,2025-03-21 10:28:24,2.4,37.1,44.3,7.2,16,cloudy,25.4,0,7.4,40.9,moderate,0.837,60,24.3
TRP-09315,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 10:34:00,2025-03-21 10:34:00,0,37.1,69.7,32.6,16,rain,5.2,1.2,8.5,68.1,high,0.532,60,65.3
TRP-09316,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 10:42:00,2025-03-21 10:48:06,6.1,37.1,49.3,12.2,16,wind,27.6,0,20.8,39.3,moderate,0.752,60,85.0
TRP-09317,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 10:50:00,2025-03-21 10:57:12,7.2,37.1,42.2,5.1,16,wind,10.4,0,27.3,52.8,low,0.879,60,58.4
TRP-09318,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 10:58:00,2025-03-21 10:58:00,0,37.1,109.4,72.3,16,rain,1.2,17.3,4.7,60.3,congested,0.339,60,30.4
TRP-09319,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 11:06:00,2025-03-21 11:06:00,0,37.1,77.6,40.5,16,fog,26.5,0,4.6,55.4,high,0.478,60,69.0
TRP-09320,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 11:14:00,2025-03-21 11:14:00,0,37.1,44.0,6.9,16,cloudy,31.3,0,8.7,86.5,moderate,0.843,60,64.8
TRP-09321,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 11:22:00,2025-03-21 11:24:00,2.0,37.1,65.7,28.6,16,snow,15.5,3.9,35.3,87.7,moderate,0.565,60,30.1
TRP-09322,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 11:30:00,2025-03-21 11:30:00,0,37.1,71.2,34.1,16,snow,11.0,18.4,36.0,62.5,moderate,0.521,60,72.6
TRP-09323,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 11:38:00,2025-03-21 11:40:18,2.3,37.1,61.7,24.6,16,clear,5.1,0,7.8,45.8,high,0.601,60,84.4
TRP-09324,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 11:46:00,2025-03-21 11:46:00,0,37.1,59.2,22.1,16,snow,31.2,0.8,7.7,61.9,low,0.627,60,26.0
TRP-09325,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 11:54:00,2025-03-21 11:57:00,3.0,37.1,38.2,1.1,16,cloudy,33.1,0,2.8,52.5,low,0.971,60,33.6
TRP-09326,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 12:02:00,2025-03-21 12:02:00,0,37.1,48.4,11.3,16,clear,12.3,0,12.0,82.7,moderate,0.766,60,49.4
TRP-09327,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 12:10:00,2025-03-21 12:14:36,4.6,37.1,70.4,33.3,16,wind,8.7,0,35.4,41.8,high,0.527,60,34.3
TRP-09328,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 12:18:00,2025-03-21 12:20:42,2.7,37.1,59.8,22.7,16,cloudy,18.6,0,12.7,65.2,high,0.62,60,71.4
TRP-09329,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 12:26:00,2025-03-21 12:26:00,0,37.1,45.6,8.5,16,clear,17.2,0,7.1,95.1,moderate,0.813,60,90.8
TRP-09330,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 12:34:00,2025-03-21 12:35:24,1.4,37.1,37.4,0.3,16,clear,35.9,0,12.7,39.0,low,0.992,60,74.7
TRP-09331,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 12:42:00,2025-03-21 12:45:42,3.7,37.1,51.2,14.1,16,rain,4.8,19.1,2.0,81.1,moderate,0.724,60,58.9
TRP-09332,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 12:50:00,2025-03-21 12:51:30,1.5,37.1,44.9,7.8,16,clear,11.5,0,2.9,62.0,moderate,0.827,60,76.9
TRP-09333,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 12:58:00,2025-03-21 12:58:00,0,37.1,73.9,36.8,16,rain,11.3,11.0,5.9,80.6,high,0.502,60,47.8
TRP-09334,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 13:06:00,2025-03-21 13:07:30,1.5,37.1,47.3,10.2,16,fog,19.0,0,3.9,87.2,low,0.785,60,79.6
TRP-09335,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 13:14:00,2025-03-21 13:16:30,2.5,37.1,38.4,1.3,16,clear,6.1,0,5.0,45.0,low,0.965,60,71.6
TRP-09336,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 13:22:00,2025-03-21 13:24:24,2.4,37.1,82.8,45.7,16,clear,30.5,0,13.6,97.6,congested,0.448,60,53.3
TRP-09337,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 13:30:00,2025-03-21 13:32:42,2.7,37.1,97.4,60.3,16,snow,-3.0,18.4,7.4,39.2,high,0.381,60,21.1
TRP-09338,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 13:38:00,2025-03-21 13:38:00,0,37.1,52.6,15.5,16,rain,18.5,9.9,1.1,65.3,moderate,0.705,60,54.0
TRP-09339,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 13:46:00,2025-03-21 13:46:00,0,37.1,38.1,1.0,16,clear,14.8,0,6.0,88.6,low,0.973,60,82.1
TRP-09340,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 13:54:00,2025-03-21 13:54:00,0,37.1,36.8,-0.3,16,clear,28.2,0,10.0,40.8,low,1.008,60,68.7
TRP-09341,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 14:02:00,2025-03-21 14:07:48,5.8,37.1,136.9,99.8,16,snow,28.5,10.3,22.7,39.2,congested,0.271,60,54.0
TRP-09342,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 14:10:00,2025-03-21 14:10:00,0,37.1,60.4,23.3,16,fog,22.8,0,14.5,52.2,moderate,0.614,60,27.3
TRP-09343,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 14:18:00,2025-03-21 14:18:00,0,37.1,60.2,23.1,16,fog,6.2,0,6.3,96.9,moderate,0.616,60,64.5
TRP-09344,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 14:26:00,2025-03-21 14:27:42,1.7,37.1,47.7,10.6,16,clear,10.8,0,11.9,76.1,moderate,0.777,60,64.3
TRP-09345,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 14:34:00,2025-03-21 14:34:00,0,37.1,59.0,21.9,16,clear,35.0,0,6.2,51.7,high,0.629,60,63.1
TRP-09346,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 14:42:00,2025-03-21 14:42:00,0,37.1,45.8,8.7,16,clear,8.9,0,14.9,61.8,moderate,0.81,60,62.7
TRP-09347,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 14:50:00,2025-03-21 14:50:00,0,37.1,40.9,3.8,16,cloudy,23.9,0,5.5,88.3,low,0.906,60,50.2
TRP-09348,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 14:58:00,2025-03-21 15:00:18,2.3,37.1,117.8,80.7,16,fog,13.7,0,17.8,58.0,congested,0.315,60,31.6
TRP-09349,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 15:06:00,2025-03-21 15:06:00,0,37.1,49.7,12.6,16,cloudy,9.5,0,9.3,54.7,moderate,0.747,60,72.3
TRP-09350,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 15:14:00,2025-03-21 15:14:00,0,37.1,70.3,33.2,16,wind,32.6,0,14.6,88.6,high,0.528,60,55.8
TRP-09351,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 15:22:00,2025-03-21 15:27:54,5.9,37.1,45.2,8.1,16,clear,28.6,0,0.0,72.9,moderate,0.821,60,62.2
TRP-09352,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 15:30:00,2025-03-21 15:30:00,0,37.1,40.0,2.9,16,wind,3.7,0,18.3,97.6,low,0.927,60,80.5
TRP-09353,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 15:38:00,2025-03-21 15:43:24,5.4,37.1,65.9,28.8,16,snow,26.7,9.1,21.7,48.8,moderate,0.563,60,63.8
TRP-09354,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 15:46:00,2025-03-21 15:46:00,0,37.1,45.1,8.0,16,cloudy,27.8,0,13.7,57.5,moderate,0.822,60,59.7
TRP-09355,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 15:54:00,2025-03-21 15:54:00,0,37.1,43.9,6.8,16,cloudy,24.3,0,16.2,92.4,moderate,0.845,60,24.0
TRP-09356,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 16:02:00,2025-03-21 16:04:24,2.4,37.1,46.0,8.9,16,cloudy,15.0,0,14.1,87.4,moderate,0.807,60,78.8
TRP-09357,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 16:10:00,2025-03-21 16:13:00,3.0,37.1,72.9,35.8,16,rain,31.1,19.1,7.2,49.7,high,0.509,60,63.7
TRP-09358,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 16:18:00,2025-03-21 16:18:00,0,37.1,34.8,-2.3,16,clear,18.0,0,12.1,46.1,low,1.065,60,66.2
TRP-09359,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 16:26:00,2025-03-21 16:26:00,0,37.1,46.6,9.5,16,cloudy,16.1,0,3.5,95.8,moderate,0.796,60,78.6
TRP-09360,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 16:34:00,2025-03-21 16:36:06,2.1,37.1,47.0,9.9,16,cloudy,21.5,0,16.9,47.3,moderate,0.789,60,72.2
TRP-09361,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 16:42:00,2025-03-21 16:44:30,2.5,37.1,44.5,7.4,16,cloudy,27.0,0,7.5,81.9,moderate,0.834,60,58.7
TRP-09362,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 16:50:00,2025-03-21 16:50:00,0,37.1,66.8,29.7,16,snow,-4.7,8.6,44.5,66.1,moderate,0.555,60,76.0
TRP-09363,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 16:58:00,2025-03-21 16:58:00,0,37.1,43.1,6.0,16,clear,29.0,0,2.1,65.9,moderate,0.861,60,83.9
TRP-09364,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 17:06:00,2025-03-21 17:08:48,2.8,37.1,73.5,36.4,16,rain,17.1,9.4,3.6,97.9,high,0.505,60,37.6
TRP-09365,L05,Terminal - Kampus,2025-03-21,4,0,2025-03-21 17:14:00,2025-03-21 17:14:00,0,37.1,57.3,20.2,16,clear,17.2,0,14.1,67.6,high,0.647,60,83.3
