observation_id,trip_id,line_id,stop_id,stop_sequence,stop_type,date,day_of_week,is_weekend,hour_of_day,time_bucket,planned_arrival,actual_arrival,delay_min,is_delayed,passengers_waiting,passengers_boarding,passengers_alighting,dwell_time_min,cumulative_delay_min,weather_condition,traffic_level,speed_factor,minutes_to_next_bus
OBS-003858,TRP-09862,L01,STP-L01-01,1,terminal,2025-03-23,6,1,6,early_morning,2025-03-23 06:31:54,2025-03-23 06:32:00,0.1,0,34,3,8,0.8,0.1,cloudy,low,0.924,11.8
OBS-003859,TRP-09862,L01,STP-L01-02,2,regular,2025-03-23,6,1,6,early_morning,2025-03-23 06:34:12,2025-03-23 06:34:18,0.1,0,5,1,3,0.8,0.1,cloudy,low,0.924,19.0
OBS-003860,TRP-09862,L01,STP-L01-03,3,regular,2025-03-23,6,1,6,early_morning,2025-03-23 06:37:12,2025-03-23 06:37:30,0.3,0,5,2,2,1.1,0.3,cloudy,low,0.924,8.8
OBS-003861,TRP-09862,L01,STP-L01-04,4,university,2025-03-23,6,1,6,early_morning,2025-03-23 06:41:18,2025-03-23 06:42:00,0.7,0,31,23,19,2.0,0.7,cloudy,low,0.924,14.7
OBS-003862,TRP-09862,L01,STP-L01-05,5,hospital,2025-03-23,6,1,6,early_morning,2025-03-23 06:44:48,2025-03-23 06:45:30,0.7,0,20,1,1,0.8,0.7,cloudy,low,0.924,9.5
OBS-003863,TRP-09862,L01,STP-L01-06,6,residential,2025-03-23,6,1,6,early_morning,2025-03-23 06:49:00,2025-03-23 06:50:00,1.0,0,9,9,8,0.9,1.0,cloudy,low,0.924,12.0
OBS-003864,TRP-09862,L01,STP-L01-07,7,regular,2025-03-23,6,1,6,early_morning,2025-03-23 06:52:48,2025-03-23 06:54:00,1.2,0,6,3,1,0.9,1.2,cloudy,low,0.924,12.7
OBS-003865,TRP-09862,L01,STP-L01-08,8,regular,2025-03-23,6,1,6,early_morning,2025-03-23 06:56:12,2025-03-23 06:57:36,1.4,0,6,0,2,0.5,1.4,cloudy,low,0.924,13.5
OBS-003866,TRP-09862,L01,STP-L01-09,9,university,2025-03-23,6,1,6,early_morning,2025-03-23 06:58:12,2025-03-23 06:59:36,1.4,0,30,10,9,1.6,1.4,cloudy,low,0.924,13.1
OBS-003867,TRP-09862,L01,STP-L01-10,10,regular,2025-03-23,6,1,6,early_morning,2025-03-23 07:01:48,2025-03-23 07:03:30,1.7,0,4,3,2,1.0,1.7,cloudy,low,0.924,13.7
OBS-003868,TRP-09862,L01,STP-L01-11,11,regular,2025-03-23,6,1,6,early_morning,2025-03-23 07:05:24,2025-03-23 07:07:30,2.1,1,6,1,4,0.5,2.1,cloudy,low,0.924,7.3
OBS-003869,TRP-09862,L01,STP-L01-12,12,regular,2025-03-23,6,1,6,early_morning,2025-03-23 07:08:42,2025-03-23 07:11:06,2.4,1,4,2,1,1.0,2.4,cloudy,low,0.924,12.0
OBS-003870,TRP-09862,L01,STP-L01-13,13,regular,2025-03-23,6,1,6,early_morning,2025-03-23 07:12:06,2025-03-23 07:14:54,2.8,1,6,4,0,0.7,2.8,cloudy,low,0.924,18.0
OBS-003871,TRP-09862,L01,STP-L01-14,14,terminal,2025-03-23,6,1,6,early_morning,2025-03-23 07:14:18,2025-03-23 07:17:18,3.0,1,32,8,1,1.3,3.0,cloudy,low,0.924,8.3
OBS-003872,TRP-09859,L01,STP-L01-01,1,terminal,2025-03-23,6,1,5,early_morning,2025-03-23 06:00:54,2025-03-23 06:01:24,0.5,0,22,3,6,0.6,0.5,clear,moderate,0.81,17.2
OBS-003873,TRP-09859,L01,STP-L01-02,2,regular,2025-03-23,6,1,5,early_morning,2025-03-23 06:03:00,2025-03-23 06:03:48,0.8,0,6,4,6,1.1,0.8,clear,moderate,0.81,10.4
OBS-003874,TRP-09859,L01,STP-L01-03,3,regular,2025-03-23,6,1,5,early_morning,2025-03-23 06:06:18,2025-03-23 06:07:24,1.1,0,5,3,7,1.0,1.1,clear,moderate,0.81,13.7
OBS-003875,TRP-09859,L01,STP-L01-04,4,university,2025-03-23,6,1,5,early_morning,2025-03-23 06:10:18,2025-03-23 06:11:54,1.6,0,30,22,15,2.0,1.6,clear,moderate,0.81,10.0
OBS-003876,TRP-09859,L01,STP-L01-05,5,hospital,2025-03-23,6,1,5,early_morning,2025-03-23 06:13:48,2025-03-23 06:15:42,1.9,0,17,1,3,0.8,1.9,clear,moderate,0.81,10.3
OBS-003877,TRP-09859,L01,STP-L01-06,6,residential,2025-03-23,6,1,5,early_morning,2025-03-23 06:18:00,2025-03-23 06:20:54,2.9,1,6,3,6,1.0,2.9,clear,moderate,0.81,9.2
OBS-003878,TRP-09859,L01,STP-L01-07,7,regular,2025-03-23,6,1,5,early_morning,2025-03-23 06:21:54,2025-03-23 06:25:24,3.5,1,4,3,6,1.2,3.5,clear,moderate,0.81,21.0
OBS-003879,TRP-09859,L01,STP-L01-08,8,regular,2025-03-23,6,1,5,early_morning,2025-03-23 06:25:36,2025-03-23 06:29:48,4.2,1,4,4,8,1.0,4.2,clear,moderate,0.81,16.0
OBS-003880,TRP-09859,L01,STP-L01-09,9,university,2025-03-23,6,1,5,early_morning,2025-03-23 06:28:06,2025-03-23 06:32:42,4.6,1,30,2,1,1.0,4.6,clear,moderate,0.81,16.3
OBS-003881,TRP-09859,L01,STP-L01-10,10,regular,2025-03-23,6,1,5,early_morning,2025-03-23 06:31:06,2025-03-23 06:36:06,5.0,1,5,3,2,1.0,5.0,clear,moderate,0.81,21.4
OBS-003882,TRP-09859,L01,STP-L01-11,11,regular,2025-03-23,6,1,5,early_morning,2025-03-23 06:34:42,2025-03-23 06:40:06,5.4,1,6,3,1,0.9,5.4,clear,moderate,0.81,7.5
OBS-003883,TRP-09859,L01,STP-L01-12,12,regular,2025-03-23,6,1,5,early_morning,2025-03-23 06:38:24,2025-03-23 06:44:12,5.8,1,5,2,5,0.8,5.8,clear,moderate,0.81,17.2
OBS-003884,TRP-09859,L01,STP-L01-13,13,regular,2025-03-23,6,1,5,early_morning,2025-03-23 06:41:36,2025-03-23 06:48:00,6.4,1,5,5,5,0.6,6.4,clear,moderate,0.81,8.2
OBS-003885,TRP-09859,L01,STP-L01-14,14,terminal,2025-03-23,6,1,5,early_morning,2025-03-23 06:43:42,2025-03-23 06:50:24,6.7,1,20,8,5,1.3,6.7,clear,moderate,0.81,19.6
OBS-003886,TRP-10256,L05,STP-L05-01,1,terminal,2025-03-23,6,1,16,afternoon,2025-03-23 16:40:30,2025-03-23 16:40:36,0.1,0,31,27,15,2.1,0.1,cloudy,low,1.01,8.8
OBS-003887,TRP-10256,L05,STP-L05-02,2,university,2025-03-23,6,1,16,afternoon,2025-03-23 16:44:12,2025-03-23 16:44:12,0.0,0,28,26,16,2.2,0.0,cloudy,low,1.01,10.9
OBS-003888,TRP-10256,L05,STP-L05-03,3,university,2025-03-23,6,1,16,afternoon,2025-03-23 16:48:30,2025-03-23 16:48:18,-0.2,0,35,15,7,1.6,-0.2,cloudy,low,1.01,11.3
OBS-003889,TRP-10256,L05,STP-L05-04,4,regular,2025-03-23,6,1,16,afternoon,2025-03-23 16:52:18,2025-03-23 16:51:54,-0.4,0,6,6,1,1.1,-0.4,cloudy,low,1.01,11.9
OBS-003890,TRP-10256,L05,STP-L05-05,5,hospital,2025-03-23,6,1,16,afternoon,2025-03-23 16:55:54,2025-03-23 16:55:24,-0.5,0,21,4,6,1.1,-0.5,cloudy,low,1.01,6.8
OBS-003891,TRP-10256,L05,STP-L05-06,6,market,2025-03-23,6,1,16,afternoon,2025-03-23 16:59:00,2025-03-23 16:58:30,-0.5,0,14,1,6,1.1,-0.5,cloudy,low,1.01,11.5
OBS-003892,TRP-10256,L05,STP-L05-07,7,university,2025-03-23,6,1,16,afternoon,2025-03-23 17:02:36,2025-03-23 17:02:12,-0.4,0,25,6,3,0.6,-0.4,cloudy,low,1.01,9.8
OBS-003893,TRP-10256,L05,STP-L05-08,8,market,2025-03-23,6,1,16,afternoon,2025-03-23 17:06:54,2025-03-23 17:06:42,-0.2,0,18,2,2,0.5,-0.2,cloudy,low,1.01,7.2
OBS-003894,TRP-10256,L05,STP-L05-09,9,residential,2025-03-23,6,1,16,afternoon,2025-03-23 17:08:54,2025-03-23 17:08:48,-0.1,0,6,5,8,1.1,-0.1,cloudy,low,1.01,11.4
OBS-003895,TRP-10256,L05,STP-L05-10,10,university,2025-03-23,6,1,16,afternoon,2025-03-23 17:12:30,2025-03-23 17:12:12,-0.3,0,25,4,7,1.2,-0.3,cloudy,low,1.01,5.4
OBS-003896,TRP-10256,L05,STP-L05-11,11,residential,2025-03-23,6,1,16,afternoon,2025-03-23 17:16:12,2025-03-23 17:15:48,-0.4,0,6,6,0,0.8,-0.4,cloudy,low,1.01,7.8
OBS-003897,TRP-10256,L05,STP-L05-12,12,university,2025-03-23,6,1,16,afternoon,2025-03-23 17:20:12,2025-03-23 17:19:48,-0.4,0,29,24,26,2.4,-0.4,cloudy,low,1.01,4.9
OBS-003898,TRP-10256,L05,STP-L05-13,13,university,2025-03-23,6,1,16,afternoon,2025-03-23 17:24:12,2025-03-23 17:23:42,-0.5,0,28,13,4,1.5,-0.5,cloudy,low,1.01,4.9
OBS-003899,TRP-10256,L05,STP-L05-14,14,market,2025-03-23,6,1,16,afternoon,2025-03-23 17:28:12,2025-03-23 17:27:48,-0.4,0,13,11,14,1.1,-0.4,cloudy,low,1.01,6.5
OBS-003900,TRP-10256,L05,STP-L05-15,15,university,2025-03-23,6,1,16,afternoon,2025-03-23 17:33:00,2025-03-23 17:32:36,-0.4,0,38,11,14,1.7,-0.4,cloudy,low,1.01,10.7
OBS-003901,TRP-10256,L05,STP-L05-16,16,terminal,2025-03-23,6,1,16,afternoon,2025-03-23 17:36:12,2025-03-23 17:35:42,-0.5,0,32,10,10,1.5,-0.5,cloudy,low,1.01,5.5
OBS-003902,TRP-11147,L05,STP-L05-01,1,terminal,2025-03-25,1,0,15,afternoon,2025-03-25 15:57:54,2025-03-25 15:58:06,0.2,0,34,10,8,1.0,0.2,clear,moderate,0.858,13.6
OBS-003903,TRP-11147,L05,STP-L05-02,2,university,2025-03-25,1,0,15,afternoon,2025-03-25 16:00:30,2025-03-25 16:01:00,0.5,0,55,32,25,2.3,0.5,clear,moderate,0.858,12.0
OBS-003904,TRP-11147,L05,STP-L05-03,3,university,2025-03-25,1,0,15,afternoon,2025-03-25 16:04:54,2025-03-25 16:05:36,0.7,0,45,34,31,2.7,0.7,clear,moderate,0.858,6.3
OBS-003905,TRP-11147,L05,STP-L05-04,4,regular,2025-03-25,1,0,15,afternoon,2025-03-25 16:09:48,2025-03-25 16:11:00,1.2,0,9,1,4,0.9,1.2,clear,moderate,0.858,8.5
OBS-003906,TRP-11147,L05,STP-L05-05,5,hospital,2025-03-25,1,0,15,afternoon,2025-03-25 16:13:12,2025-03-25 16:15:00,1.8,0,35,22,24,2.3,1.8,clear,moderate,0.858,7.9
OBS-003907,TRP-11147,L05,STP-L05-06,6,market,2025-03-25,1,0,15,afternoon,2025-03-25 16:17:30,2025-03-25 16:19:30,2.0,0,27,23,3,1.6,2.0,clear,moderate,0.858,5.8
OBS-003908,TRP-11147,L05,STP-L05-07,7,university,2025-03-25,1,0,15,afternoon,2025-03-25 16:21:36,2025-03-25 16:24:00,2.4,1,39,28,20,2.3,2.4,clear,moderate,0.858,13.5
OBS-003909,TRP-11147,L05,STP-L05-08,8,market,2025-03-25,1,0,15,afternoon,2025-03-25 16:27:36,2025-03-25 16:30:54,3.3,1,24,7,1,0.9,3.3,clear,moderate,0.858,4.7
OBS-003910,TRP-11147,L05,STP-L05-09,9,residential,2025-03-25,1,0,15,afternoon,2025-03-25 16:30:00,2025-03-25 16:33:24,3.4,1,12,4,2,0.7,3.4,clear,moderate,0.858,5.4
OBS-003911,TRP-11147,L05,STP-L05-10,10,university,2025-03-25,1,0,15,afternoon,2025-03-25 16:33:12,2025-03-25 16:37:12,4.0,1,40,9,4,0.7,4.0,clear,moderate,0.858,4.9
OBS-003912,TRP-11147,L05,STP-L05-11,11,residential,2025-03-25,1,0,15,afternoon,2025-03-25 16:36:24,2025-03-25 16:40:54,4.5,1,9,0,5,0.4,4.5,clear,moderate,0.858,6.4
OBS-003913,TRP-11147,L05,STP-L05-12,12,university,2025-03-25,1,0,15,afternoon,2025-03-25 16:40:00,2025-03-25 16:45:00,5.0,1,39,17,18,1.5,5.0,clear,moderate,0.858,8.6
OBS-003914,TRP-11147,L05,STP-L05-13,13,university,2025-03-25,1,0,15,afternoon,2025-03-25 16:43:06,2025-03-25 16:48:18,5.2,1,35,12,5,0.9,5.2,clear,moderate,0.858,5.6
OBS-003915,TRP-11147,L05,STP-L05-14,14,market,2025-03-25,1,0,15,afternoon,2025-03-25 16:46:30,2025-03-25 16:52:12,5.7,1,19,2,4,1.2,5.7,clear,moderate,0.858,7.7
OBS-003916,TRP-11147,L05,STP-L05-15,15,university,2025-03-25,1,0,15,afternoon,2025-03-25 16:51:24,2025-03-25 16:57:30,6.1,1,51,17,17,1.6,6.1,clear,moderate,0.858,12.3
OBS-003917,TRP-11147,L05,STP-L05-16,16,terminal,2025-03-25,1,0,15,afternoon,2025-03-25 16:54:30,2025-03-25 17:01:00,6.5,1,32,1,4,0.7,6.5,clear,moderate,0.858,12.6
OBS-003918,TRP-05144,L03,STP-L03-01,1,terminal,2025-03-12,2,0,15,afternoon,2025-03-12 15:01:30,2025-03-12 15:02:18,0.8,0,60,19,21,1.8,0.8,snow,low,0.687,8.1
OBS-003919,TRP-05144,L03,STP-L03-02,2,market,2025-03-12,2,0,15,afternoon,2025-03-12 15:05:18,2025-03-12 15:06:48,1.5,0,28,15,10,1.1,1.5,snow,low,0.687,15.9
OBS-003920,TRP-05144,L03,STP-L03-03,3,hospital,2025-03-12,2,0,15,afternoon,2025-03-12 15:09:48,2025-03-12 15:12:36,2.8,1,47,14,10,1.2,2.8,snow,low,0.687,10.6
OBS-003921,TRP-05144,L03,STP-L03-04,4,regular,2025-03-12,2,0,15,afternoon,2025-03-12 15:13:30,2025-03-12 15:17:12,3.7,1,11,2,4,0.5,3.7,snow,low,0.687,7.4
OBS-003922,TRP-05144,L03,STP-L03-05,5,regular,2025-03-12,2,0,15,afternoon,2025-03-12 15:16:54,2025-03-12 15:22:00,5.1,1,15,5,6,1.0,5.1,snow,low,0.687,20.2
OBS-003923,TRP-05144,L03,STP-L03-06,6,hospital,2025-03-12,2,0,15,afternoon,2025-03-12 15:20:00,2025-03-12 15:26:18,6.3,1,54,27,14,2.2,6.3,snow,low,0.687,11.9
OBS-003924,TRP-05144,L03,STP-L03-07,7,market,2025-03-12,2,0,15,afternoon,2025-03-12 15:24:30,2025-03-12 15:31:36,7.1,1,37,22,23,2.2,7.1,snow,low,0.687,13.5
OBS-003925,TRP-05144,L03,STP-L03-08,8,residential,2025-03-12,2,0,15,afternoon,2025-03-12 15:30:30,2025-03-12 15:39:30,9.0,1,15,2,4,1.0,9.0,snow,low,0.687,16.2
OBS-003926,TRP-05144,L03,STP-L03-09,9,terminal,2025-03-12,2,0,15,afternoon,2025-03-12 15:33:48,2025-03-12 15:43:48,10.0,1,50,2,0,0.8,10.0,snow,low,0.687,18.1
OBS-003927,TRP-11741,L02,STP-L02-01,1,terminal,2025-03-27,3,0,6,early_morning,2025-03-27 06:31:30,2025-03-27 06:31:54,0.4,0,31,10,4,1.2,0.4,clear,moderate,0.829,14.8
OBS-003928,TRP-11741,L02,STP-L02-02,2,market,2025-03-27,3,0,6,early_morning,2025-03-27 06:34:12,2025-03-27 06:34:54,0.7,0,20,11,1,1.4,0.7,clear,moderate,0.829,10.0
OBS-003929,TRP-11741,L02,STP-L02-03,3,residential,2025-03-27,3,0,6,early_morning,2025-03-27 06:37:36,2025-03-27 06:38:48,1.2,0,9,1,3,0.7,1.2,clear,moderate,0.829,20.9
OBS-003930,TRP-11741,L02,STP-L02-04,4,regular,2025-03-27,3,0,6,early_morning,2025-03-27 06:41:06,2025-03-27 06:43:00,1.9,0,6,3,6,1.1,1.9,clear,moderate,0.829,24.7
OBS-003931,TRP-11741,L02,STP-L02-05,5,hospital,2025-03-27,3,0,6,early_morning,2025-03-27 06:45:06,2025-03-27 06:47:30,2.4,1,28,19,16,1.6,2.4,clear,moderate,0.829,14.9
OBS-003932,TRP-11741,L02,STP-L02-06,6,residential,2025-03-27,3,0,6,early_morning,2025-03-27 06:48:24,2025-03-27 06:51:18,2.9,1,11,9,7,1.3,2.9,clear,moderate,0.829,9.5
OBS-003933,TRP-11741,L02,STP-L02-07,7,university,2025-03-27,3,0,6,early_morning,2025-03-27 06:52:06,2025-03-27 06:55:18,3.2,1,52,31,26,2.4,3.2,clear,moderate,0.829,26.5
OBS-003934,TRP-11741,L02,STP-L02-08,8,hospital,2025-03-27,3,0,6,early_morning,2025-03-27 06:56:00,2025-03-27 06:59:24,3.4,1,26,12,1,1.4,3.4,clear,moderate,0.829,19.5
OBS-003935,TRP-11741,L02,STP-L02-09,9,market,2025-03-27,3,0,6,early_morning,2025-03-27 06:59:36,2025-03-27 07:03:24,3.8,1,27,27,11,1.6,3.8,clear,moderate,0.829,23.3
OBS-003936,TRP-11741,L02,STP-L02-10,10,hospital,2025-03-27,3,0,6,early_morning,2025-03-27 07:03:54,2025-03-27 07:08:18,4.4,1,25,3,6,0.9,4.4,clear,moderate,0.829,23.0
OBS-003937,TRP-11741,L02,STP-L02-11,11,terminal,2025-03-27,3,0,6,early_morning,2025-03-27 07:08:12,2025-03-27 07:13:24,5.2,1,38,26,4,1.4,5.2,clear,moderate,0.829,21.6
OBS-003938,TRP-09974,L02,STP-L02-01,1,terminal,2025-03-23,6,1,12,lunch,2025-03-23 12:53:48,2025-03-23 12:54:36,0.8,0,59,6,5,1.0,0.8,rain,moderate,0.685,28.9
OBS-003939,TRP-09974,L02,STP-L02-02,2,market,2025-03-23,6,1,12,lunch,2025-03-23 12:56:18,2025-03-23 12:57:42,1.4,0,25,22,22,2.0,1.4,rain,moderate,0.685,27.0
OBS-003940,TRP-09974,L02,STP-L02-03,3,residential,2025-03-23,6,1,12,lunch,2025-03-23 13:00:18,2025-03-23 13:02:36,2.3,1,17,4,6,0.9,2.3,rain,moderate,0.685,17.4
OBS-003941,TRP-09974,L02,STP-L02-04,4,regular,2025-03-23,6,1,12,lunch,2025-03-23 13:04:00,2025-03-23 13:07:30,3.5,1,9,1,1,0.5,3.5,rain,moderate,0.685,17.8
OBS-003942,TRP-09974,L02,STP-L02-05,5,hospital,2025-03-23,6,1,12,lunch,2025-03-23 13:07:24,2025-03-23 13:12:00,4.6,1,26,7,12,1.0,4.6,rain,moderate,0.685,20.6
OBS-003943,TRP-09974,L02,STP-L02-06,6,residential,2025-03-23,6,1,12,lunch,2025-03-23 13:10:06,2025-03-23 13:15:24,5.3,1,18,15,3,1.3,5.3,rain,moderate,0.685,12.0
OBS-003944,TRP-09974,L02,STP-L02-07,7,university,2025-03-23,6,1,12,lunch,2025-03-23 13:13:48,2025-03-23 13:20:24,6.6,1,51,3,1,0.4,6.6,rain,moderate,0.685,16.3
OBS-003945,TRP-09974,L02,STP-L02-08,8,hospital,2025-03-23,6,1,12,lunch,2025-03-23 13:15:42,2025-03-23 13:23:00,7.3,1,42,13,10,1.4,7.3,rain,moderate,0.685,17.3
OBS-003946,TRP-09974,L02,STP-L02-09,9,market,2025-03-23,6,1,12,lunch,2025-03-23 13:19:18,2025-03-23 13:27:30,8.2,1,25,15,9,1.1,8.2,rain,moderate,0.685,15.7
OBS-003947,TRP-09974,L02,STP-L02-10,10,hospital,2025-03-23,6,1,12,lunch,2025-03-23 13:23:06,2025-03-23 13:32:24,9.3,1,38,38,14,2.2,9.3,rain,moderate,0.685,11.9
OBS-003948,TRP-09974,L02,STP-L02-11,11,terminal,2025-03-23,6,1,12,lunch,2025-03-23 13:28:42,2025-03-23 13:39:30,10.8,1,38,36,9,2.7,10.8,rain,moderate,0.685,17.9
OBS-003949,TRP-12862,L05,STP-L05-01,1,terminal,2025-03-29,5,1,5,early_morning,2025-03-29 05:41:12,2025-03-29 05:41:36,0.4,0,26,10,9,1.1,0.4,clear,moderate,0.78,10.9
OBS-003950,TRP-12862,L05,STP-L05-02,2,university,2025-03-29,5,1,5,early_morning,2025-03-29 05:43:54,2025-03-29 05:44:54,1.0,0,24,21,13,1.9,1.0,clear,moderate,0.78,11.4
OBS-003951,TRP-12862,L05,STP-L05-03,3,university,2025-03-29,5,1,5,early_morning,2025-03-29 05:47:54,2025-03-29 05:49:30,1.6,0,36,28,5,2.1,1.6,clear,moderate,0.78,5.5
OBS-003952,TRP-12862,L05,STP-L05-04,4,regular,2025-03-29,5,1,5,early_morning,2025-03-29 05:52:12,2025-03-29 05:54:24,2.2,1,6,2,1,0.5,2.2,clear,moderate,0.78,13.6
OBS-003953,TRP-12862,L05,STP-L05-05,5,hospital,2025-03-29,5,1,5,early_morning,2025-03-29 05:55:12,2025-03-29 05:58:06,2.9,1,20,3,0,0.4,2.9,clear,moderate,0.78,6.0
OBS-003954,TRP-12862,L05,STP-L05-06,6,market,2025-03-29,5,1,5,early_morning,2025-03-29 05:57:36,2025-03-29 06:01:12,3.6,1,13,4,4,0.7,3.6,clear,moderate,0.78,5.4
OBS-003955,TRP-12862,L05,STP-L05-07,7,university,2025-03-29,5,1,5,early_morning,2025-03-29 06:00:48,2025-03-29 06:05:12,4.4,1,23,8,12,1.1,4.4,clear,moderate,0.78,14.0
OBS-003956,TRP-12862,L05,STP-L05-08,8,market,2025-03-29,5,1,5,early_morning,2025-03-29 06:05:36,2025-03-29 06:10:48,5.2,1,16,6,3,0.8,5.2,clear,moderate,0.78,9.3
OBS-003957,TRP-12862,L05,STP-L05-09,9,residential,2025-03-29,5,1,5,early_morning,2025-03-29 06:07:54,2025-03-29 06:13:24,5.5,1,7,0,4,1.0,5.5,clear,moderate,0.78,10.6
OBS-003958,TRP-12862,L05,STP-L05-10,10,university,2025-03-29,5,1,5,early_morning,2025-03-29 06:11:24,2025-03-29 06:17:30,6.1,1,26,24,17,1.7,6.1,clear,moderate,0.78,13.5
OBS-003959,TRP-12862,L05,STP-L05-11,11,residential,2025-03-29,5,1,5,early_morning,2025-03-29 06:15:36,2025-03-29 06:22:36,7.0,1,9,9,13,1.2,7.0,clear,moderate,0.78,14.5
OBS-003960,TRP-12862,L05,STP-L05-12,12,university,2025-03-29,5,1,5,early_morning,2025-03-29 06:20:00,2025-03-29 06:28:12,8.2,1,32,12,12,1.2,8.2,clear,moderate,0.78,6.5
OBS-003961,TRP-12862,L05,STP-L05-13,13,university,2025-03-29,5,1,5,early_morning,2025-03-29 06:22:48,2025-03-29 06:31:18,8.5,1,30,17,4,1.5,8.5,clear,moderate,0.78,6.7
OBS-003962,TRP-12862,L05,STP-L05-14,14,market,2025-03-29,5,1,5,early_morning,2025-03-29 06:26:48,2025-03-29 06:35:48,9.0,1,15,4,7,1.1,9.0,clear,moderate,0.78,13.5
OBS-003963,TRP-12862,L05,STP-L05-15,15,university,2025-03-29,5,1,5,early_morning,2025-03-29 06:31:36,2025-03-29 06:41:42,10.1,1,25,19,23,2.3,10.1,clear,moderate,0.78,8.1
OBS-003964,TRP-12862,L05,STP-L05-16,16,terminal,2025-03-29,5,1,5,early_morning,2025-03-29 06:35:24,2025-03-29 06:46:00,10.6,1,22,2,5,1.0,10.6,clear,moderate,0.78,11.5
OBS-003965,TRP-07177,L01,STP-L01-01,1,terminal,2025-03-17,0,0,7,morning_rush,2025-03-17 07:07:54,2025-03-17 07:10:30,2.6,1,89,44,24,3.1,2.6,clear,congested,0.424,36.1
OBS-003966,TRP-07177,L01,STP-L01-02,2,regular,2025-03-17,0,0,7,morning_rush,2025-03-17 07:12:30,2025-03-17 07:17:12,4.7,1,23,0,4,0.4,4.7,clear,congested,0.424,29.5
OBS-003967,TRP-07177,L01,STP-L01-03,3,regular,2025-03-17,0,0,7,morning_rush,2025-03-17 07:15:06,2025-03-17 07:22:30,7.4,1,18,8,5,0.8,7.4,clear,congested,0.424,30.2
OBS-003968,TRP-07177,L01,STP-L01-04,4,university,2025-03-17,0,0,7,morning_rush,2025-03-17 07:18:54,2025-03-17 07:30:12,11.3,1,125,70,22,3.7,11.3,clear,congested,0.424,26.1
OBS-003969,TRP-07177,L01,STP-L01-05,5,hospital,2025-03-17,0,0,7,morning_rush,2025-03-17 07:24:06,2025-03-17 07:37:36,13.5,1,80,10,2,0.7,13.5,clear,congested,0.424,39.7
OBS-003970,TRP-07177,L01,STP-L01-06,6,residential,2025-03-17,0,0,7,morning_rush,2025-03-17 07:28:12,2025-03-17 07:46:18,18.1,1,32,27,9,1.6,18.1,clear,congested,0.424,20.3
OBS-003971,TRP-07177,L01,STP-L01-07,7,regular,2025-03-17,0,0,7,morning_rush,2025-03-17 07:32:42,2025-03-17 07:54:36,21.9,1,15,8,6,0.8,21.9,clear,congested,0.424,18.5
OBS-003972,TRP-07177,L01,STP-L01-08,8,regular,2025-03-17,0,0,7,morning_rush,2025-03-17 07:36:00,2025-03-17 08:01:42,25.7,1,17,5,1,0.9,25.7,clear,congested,0.424,26.6
OBS-003973,TRP-07177,L01,STP-L01-09,9,university,2025-03-17,0,0,7,morning_rush,2025-03-17 07:38:24,2025-03-17 08:06:00,27.6,1,126,120,21,5.7,27.6,clear,congested,0.424,36.9
OBS-003974,TRP-07177,L01,STP-L01-10,10,regular,2025-03-17,0,0,7,morning_rush,2025-03-17 07:46:06,2025-03-17 08:16:18,30.2,1,16,5,3,0.7,30.2,clear,congested,0.424,29.7
OBS-003975,TRP-07177,L01,STP-L01-11,11,regular,2025-03-17,0,0,7,morning_rush,2025-03-17 07:49:24,2025-03-17 08:23:12,33.8,1,19,4,3,1.2,33.8,clear,congested,0.424,32.1
OBS-003976,TRP-07177,L01,STP-L01-12,12,regular,2025-03-17,0,0,7,morning_rush,2025-03-17 07:53:24,2025-03-17 08:31:00,37.6,1,20,11,4,1.2,37.6,clear,congested,0.424,40.7
OBS-003977,TRP-07177,L01,STP-L01-13,13,regular,2025-03-17,0,0,7,morning_rush,2025-03-17 07:57:00,2025-03-17 08:37:24,40.4,1,15,10,0,1.1,40.4,clear,congested,0.424,24.8
OBS-003978,TRP-07177,L01,STP-L01-14,14,terminal,2025-03-17,0,0,7,morning_rush,2025-03-17 07:59:36,2025-03-17 08:42:00,42.4,1,95,78,8,4.2,42.4,clear,congested,0.424,40.3
OBS-003979,TRP-00028,L01,STP-L01-01,1,terminal,2025-03-01,5,1,10,midday,2025-03-01 10:55:54,2025-03-01 10:56:24,0.5,0,32,0,1,0.6,0.5,clear,moderate,0.787,11.1
OBS-003980,TRP-00028,L01,STP-L01-02,2,regular,2025-03-01,5,1,10,midday,2025-03-01 10:58:00,2025-03-01 10:58:48,0.8,0,5,5,8,0.8,0.8,clear,moderate,0.787,19.9
OBS-003981,TRP-00028,L01,STP-L01-03,3,regular,2025-03-01,5,1,10,midday,2025-03-01 11:01:00,2025-03-01 11:02:24,1.4,0,5,4,8,0.7,1.4,clear,moderate,0.787,11.5
OBS-003982,TRP-00028,L01,STP-L01-04,4,university,2025-03-01,5,1,10,midday,2025-03-01 11:04:42,2025-03-01 11:07:00,2.3,1,27,17,13,1.9,2.3,clear,moderate,0.787,22.7
OBS-003983,TRP-00028,L01,STP-L01-05,5,hospital,2025-03-01,5,1,10,midday,2025-03-01 11:08:06,2025-03-01 11:10:42,2.6,1,16,5,3,0.9,2.6,clear,moderate,0.787,8.3
OBS-003984,TRP-00028,L01,STP-L01-06,6,residential,2025-03-01,5,1,10,midday,2025-03-01 11:12:24,2025-03-01 11:16:12,3.8,1,9,7,7,0.7,3.8,clear,moderate,0.787,16.6
